category,sample_id,split
dress_sleeveless_2550,dress_sleeveless_TV3WRKDFUI,train
dress_sleeveless_2550,dress_sleeveless_5MNDJ6UXEP,train
dress_sleeveless_2550,dress_sleeveless_1AVSBJNED4,train
dress_sleeveless_2550,dress_sleeveless_SI7QW7RSWH,train
dress_sleeveless_2550,dress_sleeveless_EZ6G81SLMT,train
dress_sleeveless_2550,dress_sleeveless_WN7VY8RJHP,train
dress_sleeveless_2550,dress_sleeveless_IXDL0349RW,train
dress_sleeveless_2550,dress_sleeveless_1NICIW3OCQ,train
dress_sleeveless_2550,dress_sleeveless_SKCIIIPXN4,train
dress_sleeveless_2550,dress_sleeveless_69FYSMMMFG,train
dress_sleeveless_2550,dress_sleeveless_KKVZYA4KMC,train
dress_sleeveless_2550,dress_sleeveless_V46XR6LRSQ,train
dress_sleeveless_2550,dress_sleeveless_9R6L66XZ4H,train
dress_sleeveless_2550,dress_sleeveless_CA3TGPHM6H,train
dress_sleeveless_2550,dress_sleeveless_6KDNAYN9LW,train
dress_sleeveless_2550,dress_sleeveless_AYDENLLGUK,train
dress_sleeveless_2550,dress_sleeveless_TWVF7TB9EZ,train
dress_sleeveless_2550,dress_sleeveless_K1OINQSTBG,train
dress_sleeveless_2550,dress_sleeveless_NQ7OM1JY50,train
dress_sleeveless_2550,dress_sleeveless_8YF087IQXZ,train
dress_sleeveless_2550,dress_sleeveless_28HY760MCJ,train
dress_sleeveless_2550,dress_sleeveless_8AMZIKMH6F,train
dress_sleeveless_2550,dress_sleeveless_AEDDX0Z3YK,train
dress_sleeveless_2550,dress_sleeveless_67OWZUQ76L,train
dress_sleeveless_2550,dress_sleeveless_1TSWOUT0HV,train
dress_sleeveless_2550,dress_sleeveless_MVDR2UXNL4,train
dress_sleeveless_2550,dress_sleeveless_K9PR321YSA,train
dress_sleeveless_2550,dress_sleeveless_JCALJBGCOW,train
dress_sleeveless_2550,dress_sleeveless_181H6X6C0O,train
dress_sleeveless_2550,dress_sleeveless_TRYOZCVWO1,train
dress_sleeveless_2550,dress_sleeveless_V00NU9OI7H,train
dress_sleeveless_2550,dress_sleeveless_UYW3S0VRA9,train
dress_sleeveless_2550,dress_sleeveless_G43L25DKXZ,train
dress_sleeveless_2550,dress_sleeveless_5OAYTTHT54,train
dress_sleeveless_2550,dress_sleeveless_JUHBZL1CT4,train
dress_sleeveless_2550,dress_sleeveless_TQKZYPO1NH,train
dress_sleeveless_2550,dress_sleeveless_NQOAAMLE22,train
dress_sleeveless_2550,dress_sleeveless_1BY2M32AJN,train
dress_sleeveless_2550,dress_sleeveless_EYSRUT3O3I,train
dress_sleeveless_2550,dress_sleeveless_GQATQY2VC7,train
dress_sleeveless_2550,dress_sleeveless_O35X5XYS4V,train
dress_sleeveless_2550,dress_sleeveless_PQ77MSJQA7,train
dress_sleeveless_2550,dress_sleeveless_5ERKKPNZKV,train
dress_sleeveless_2550,dress_sleeveless_EAIV1Q4IRZ,train
dress_sleeveless_2550,dress_sleeveless_J5WVS26NKU,train
dress_sleeveless_2550,dress_sleeveless_PRGPQ8EXNR,train
dress_sleeveless_2550,dress_sleeveless_FVDTEZ2PVL,train
dress_sleeveless_2550,dress_sleeveless_LVIT6PQ49M,train
dress_sleeveless_2550,dress_sleeveless_XBBH3YNASG,train
dress_sleeveless_2550,dress_sleeveless_TILWLZNI73,train
dress_sleeveless_2550,dress_sleeveless_DYLB9E2MHB,train
dress_sleeveless_2550,dress_sleeveless_UVE6W5140B,train
dress_sleeveless_2550,dress_sleeveless_DYOE99SITU,train
dress_sleeveless_2550,dress_sleeveless_9MF56FUKKT,train
dress_sleeveless_2550,dress_sleeveless_WT489S2NY3,train
dress_sleeveless_2550,dress_sleeveless_A4TODG21ZX,train
dress_sleeveless_2550,dress_sleeveless_VHBXW901NE,train
dress_sleeveless_2550,dress_sleeveless_SMG03Y8Y77,train
dress_sleeveless_2550,dress_sleeveless_AY57CTE9EA,train
dress_sleeveless_2550,dress_sleeveless_8AZSD0J0HN,train
dress_sleeveless_2550,dress_sleeveless_2KCZTQPZNC,train
dress_sleeveless_2550,dress_sleeveless_4E1DXDO2GP,train
dress_sleeveless_2550,dress_sleeveless_WMS2QYK03T,train
dress_sleeveless_2550,dress_sleeveless_ULMDZBA7RW,train
dress_sleeveless_2550,dress_sleeveless_L5MAO62X0U,train
dress_sleeveless_2550,dress_sleeveless_3U6F4K1V39,train
dress_sleeveless_2550,dress_sleeveless_8RK9OUNIWN,train
dress_sleeveless_2550,dress_sleeveless_A39HBNZ64L,train
dress_sleeveless_2550,dress_sleeveless_HPOFGWLFK1,train
dress_sleeveless_2550,dress_sleeveless_DMYOKT9N37,train
dress_sleeveless_2550,dress_sleeveless_ORI5L9RGPQ,train
dress_sleeveless_2550,dress_sleeveless_A6SYLAWRMW,train
dress_sleeveless_2550,dress_sleeveless_AWRFYAZPFJ,train
dress_sleeveless_2550,dress_sleeveless_1QH52J2MHQ,train
dress_sleeveless_2550,dress_sleeveless_TXXLBONKGM,train
dress_sleeveless_2550,dress_sleeveless_5DBTIHA8C2,train
dress_sleeveless_2550,dress_sleeveless_54LEIJL268,train
dress_sleeveless_2550,dress_sleeveless_BVBIBBORAL,train
dress_sleeveless_2550,dress_sleeveless_Z28BSLP46K,train
dress_sleeveless_2550,dress_sleeveless_U5E5OZC41L,train
dress_sleeveless_2550,dress_sleeveless_DTZ187ZN0M,train
dress_sleeveless_2550,dress_sleeveless_LZP2HTA78W,train
dress_sleeveless_2550,dress_sleeveless_BDZ5DNMP4K,train
dress_sleeveless_2550,dress_sleeveless_59B4QIZBHT,train
dress_sleeveless_2550,dress_sleeveless_IY9QPQQJ48,train
dress_sleeveless_2550,dress_sleeveless_7V1619271E,train
dress_sleeveless_2550,dress_sleeveless_B62I3FN5KM,train
dress_sleeveless_2550,dress_sleeveless_99PISWOLOZ,train
dress_sleeveless_2550,dress_sleeveless_G932K4OYGZ,train
dress_sleeveless_2550,dress_sleeveless_063X1Q91RU,train
dress_sleeveless_2550,dress_sleeveless_HGWWG9TUEK,train
dress_sleeveless_2550,dress_sleeveless_LSQDMEC3LE,train
dress_sleeveless_2550,dress_sleeveless_JIXYVYE0C2,train
dress_sleeveless_2550,dress_sleeveless_G0GVDEWM4D,train
dress_sleeveless_2550,dress_sleeveless_LMBW516LIQ,train
dress_sleeveless_2550,dress_sleeveless_C98BJJ1KNK,train
dress_sleeveless_2550,dress_sleeveless_EEULHI0G48,train
dress_sleeveless_2550,dress_sleeveless_3OE7XVVOAF,train
dress_sleeveless_2550,dress_sleeveless_HTQ6E5MI7Q,train
dress_sleeveless_2550,dress_sleeveless_6VV7HCSW4P,train
dress_sleeveless_2550,dress_sleeveless_5ZMZ2FOJZU,train
dress_sleeveless_2550,dress_sleeveless_G1DKJP1492,train
dress_sleeveless_2550,dress_sleeveless_GJXQYNEIEL,train
dress_sleeveless_2550,dress_sleeveless_MSRE15TX3J,train
dress_sleeveless_2550,dress_sleeveless_SJ44W6AGM0,train
dress_sleeveless_2550,dress_sleeveless_WX3T9EFUGR,train
dress_sleeveless_2550,dress_sleeveless_BC3D7D3D83,train
dress_sleeveless_2550,dress_sleeveless_F7RBI1TDA2,train
dress_sleeveless_2550,dress_sleeveless_CBY9W5A1N0,train
dress_sleeveless_2550,dress_sleeveless_C2DVYP58MM,train
dress_sleeveless_2550,dress_sleeveless_DEQWMAKZTM,train
dress_sleeveless_2550,dress_sleeveless_9K00Y1SNJI,train
dress_sleeveless_2550,dress_sleeveless_JCLPZDDGVL,train
dress_sleeveless_2550,dress_sleeveless_2VZQ51WBJ9,train
dress_sleeveless_2550,dress_sleeveless_SGAJVYEXZS,train
dress_sleeveless_2550,dress_sleeveless_MM9A1VFSSQ,train
dress_sleeveless_2550,dress_sleeveless_L1GFCUPQXK,train
dress_sleeveless_2550,dress_sleeveless_TJUUZPMH5N,train
dress_sleeveless_2550,dress_sleeveless_TTAJQLQJYC,train
dress_sleeveless_2550,dress_sleeveless_CFGGODS0GV,train
dress_sleeveless_2550,dress_sleeveless_L480LAQSRT,train
dress_sleeveless_2550,dress_sleeveless_HX6W07ZSRA,train
dress_sleeveless_2550,dress_sleeveless_Y4G3NXRTIF,train
dress_sleeveless_2550,dress_sleeveless_FSYMPHE5C2,train
dress_sleeveless_2550,dress_sleeveless_L69V5JMECT,train
dress_sleeveless_2550,dress_sleeveless_OTIRKQFM59,train
dress_sleeveless_2550,dress_sleeveless_NWGAY0COKE,train
dress_sleeveless_2550,dress_sleeveless_NWAI8EG4BO,train
dress_sleeveless_2550,dress_sleeveless_329U4FN7O6,train
dress_sleeveless_2550,dress_sleeveless_4HBMADSHS3,train
dress_sleeveless_2550,dress_sleeveless_3MAL1JHBW1,train
dress_sleeveless_2550,dress_sleeveless_5WHJKVFMEY,train
dress_sleeveless_2550,dress_sleeveless_6V0CP8LIT1,train
dress_sleeveless_2550,dress_sleeveless_P47UKFMLTG,train
dress_sleeveless_2550,dress_sleeveless_31KU1JUSGS,train
dress_sleeveless_2550,dress_sleeveless_3HQV5NYF5R,train
dress_sleeveless_2550,dress_sleeveless_AZ69PYOBZL,train
dress_sleeveless_2550,dress_sleeveless_TMMPXQ8R67,train
dress_sleeveless_2550,dress_sleeveless_ZFFDYN0NUQ,train
dress_sleeveless_2550,dress_sleeveless_KCC2NF9ZNF,train
dress_sleeveless_2550,dress_sleeveless_HWUTWI20DG,train
dress_sleeveless_2550,dress_sleeveless_5ZI6FD9HAV,train
dress_sleeveless_2550,dress_sleeveless_7P6PFQRDLX,train
dress_sleeveless_2550,dress_sleeveless_RKRF6WM2JL,train
dress_sleeveless_2550,dress_sleeveless_KSL5H67TU2,train
dress_sleeveless_2550,dress_sleeveless_I4M36QFL0U,train
dress_sleeveless_2550,dress_sleeveless_R0LJLSXGJE,train
dress_sleeveless_2550,dress_sleeveless_5O4A0IK3LM,train
dress_sleeveless_2550,dress_sleeveless_JICZCKYH5U,train
dress_sleeveless_2550,dress_sleeveless_JBBVOI2ADU,train
dress_sleeveless_2550,dress_sleeveless_QLLJHPABRL,train
dress_sleeveless_2550,dress_sleeveless_H9ET1ISRV2,train
dress_sleeveless_2550,dress_sleeveless_3AXX7IW9G1,train
dress_sleeveless_2550,dress_sleeveless_6X6ZBJE6PA,train
dress_sleeveless_2550,dress_sleeveless_Y7G1N0IWPO,train
dress_sleeveless_2550,dress_sleeveless_MWJJPFE50K,train
dress_sleeveless_2550,dress_sleeveless_8W2IVFCY2M,train
dress_sleeveless_2550,dress_sleeveless_5H0L3HYTUT,train
dress_sleeveless_2550,dress_sleeveless_DLELFH7TER,train
dress_sleeveless_2550,dress_sleeveless_DOJVKZ7I3X,train
dress_sleeveless_2550,dress_sleeveless_AJQUZ9JNQH,train
dress_sleeveless_2550,dress_sleeveless_LFXURO73GX,train
dress_sleeveless_2550,dress_sleeveless_ZL6K965ZQU,train
dress_sleeveless_2550,dress_sleeveless_66P94VMIQK,train
dress_sleeveless_2550,dress_sleeveless_S1G36BD920,train
dress_sleeveless_2550,dress_sleeveless_BTM4WK9CG6,train
dress_sleeveless_2550,dress_sleeveless_O46THGJY76,train
dress_sleeveless_2550,dress_sleeveless_KFYJMQMBG0,train
dress_sleeveless_2550,dress_sleeveless_5PQLEK9TXS,train
dress_sleeveless_2550,dress_sleeveless_SM7LRH89LW,train
dress_sleeveless_2550,dress_sleeveless_LARAQL74ZC,train
dress_sleeveless_2550,dress_sleeveless_AQMEAMZM2L,train
dress_sleeveless_2550,dress_sleeveless_M6CEL6UOCT,train
dress_sleeveless_2550,dress_sleeveless_6YDUQRMBNI,train
dress_sleeveless_2550,dress_sleeveless_Y3OE5UUQ4Z,train
dress_sleeveless_2550,dress_sleeveless_F98KN8HLFZ,train
dress_sleeveless_2550,dress_sleeveless_08NR549MD5,train
dress_sleeveless_2550,dress_sleeveless_M2VC9UE8AU,train
dress_sleeveless_2550,dress_sleeveless_TGKF038SOV,train
dress_sleeveless_2550,dress_sleeveless_Z1A6JT90LL,train
dress_sleeveless_2550,dress_sleeveless_MMHYSS6GNB,train
dress_sleeveless_2550,dress_sleeveless_3E3QUNV5DR,train
dress_sleeveless_2550,dress_sleeveless_AZ9OPW5WF3,train
dress_sleeveless_2550,dress_sleeveless_IL0DCUU27P,train
dress_sleeveless_2550,dress_sleeveless_0QLHHLJFY0,train
dress_sleeveless_2550,dress_sleeveless_XRB55CF2KR,train
dress_sleeveless_2550,dress_sleeveless_5E04EGSXNI,train
dress_sleeveless_2550,dress_sleeveless_1IGMWWVUIH,train
dress_sleeveless_2550,dress_sleeveless_MOFNU0B6TW,train
dress_sleeveless_2550,dress_sleeveless_NB75OP6BVB,train
dress_sleeveless_2550,dress_sleeveless_VEXFDWT5U5,train
dress_sleeveless_2550,dress_sleeveless_7TIRUJ22F6,train
dress_sleeveless_2550,dress_sleeveless_1TT9V6PMR7,train
dress_sleeveless_2550,dress_sleeveless_P4XPZEMF2B,train
dress_sleeveless_2550,dress_sleeveless_CMCWTN4B96,train
dress_sleeveless_2550,dress_sleeveless_2CTHBZ77OM,train
dress_sleeveless_2550,dress_sleeveless_Y9BIVY0OGR,train
dress_sleeveless_2550,dress_sleeveless_7CRZZ89Y1F,train
dress_sleeveless_2550,dress_sleeveless_UYR23A4QLG,train
dress_sleeveless_2550,dress_sleeveless_S3EGKN94IW,train
dress_sleeveless_2550,dress_sleeveless_84B027Y4TK,train
dress_sleeveless_2550,dress_sleeveless_VQ31S4MXGO,train
dress_sleeveless_2550,dress_sleeveless_W775MZC3R1,train
dress_sleeveless_2550,dress_sleeveless_ZMWZJ6W1LN,train
dress_sleeveless_2550,dress_sleeveless_46K6SQVK7J,train
dress_sleeveless_2550,dress_sleeveless_LVT7F6MD51,train
dress_sleeveless_2550,dress_sleeveless_0KYXFP5UNO,train
dress_sleeveless_2550,dress_sleeveless_T4UR94DBFZ,train
dress_sleeveless_2550,dress_sleeveless_1KWNNCLX3C,train
dress_sleeveless_2550,dress_sleeveless_SFXXLOP6PJ,train
dress_sleeveless_2550,dress_sleeveless_3YUGD4G5NM,train
dress_sleeveless_2550,dress_sleeveless_JXWQ8ICKNM,train
dress_sleeveless_2550,dress_sleeveless_NDT81OS903,train
dress_sleeveless_2550,dress_sleeveless_C354XTVH15,train
dress_sleeveless_2550,dress_sleeveless_LMVAI6YZPV,train
dress_sleeveless_2550,dress_sleeveless_F2D62CRW5D,train
dress_sleeveless_2550,dress_sleeveless_RMMPWLY617,train
dress_sleeveless_2550,dress_sleeveless_M3K2FMMCA9,train
dress_sleeveless_2550,dress_sleeveless_V3YN97EOEI,train
dress_sleeveless_2550,dress_sleeveless_4HC23QQHKZ,train
dress_sleeveless_2550,dress_sleeveless_NDNQ37RL9L,train
dress_sleeveless_2550,dress_sleeveless_7FYRBJHR80,train
dress_sleeveless_2550,dress_sleeveless_DJGSG6SA3T,train
dress_sleeveless_2550,dress_sleeveless_4IDGLICY6I,train
dress_sleeveless_2550,dress_sleeveless_ZQTNC4GN7S,train
dress_sleeveless_2550,dress_sleeveless_C03Y8XOMC3,train
dress_sleeveless_2550,dress_sleeveless_66ZLATAE2G,train
dress_sleeveless_2550,dress_sleeveless_J8K09N4C6F,train
dress_sleeveless_2550,dress_sleeveless_J6LPWC16ME,train
dress_sleeveless_2550,dress_sleeveless_7VDK6VC787,train
dress_sleeveless_2550,dress_sleeveless_T9YTDW0ABQ,train
dress_sleeveless_2550,dress_sleeveless_74JVUNIN3S,train
dress_sleeveless_2550,dress_sleeveless_3FJXON2AJD,train
dress_sleeveless_2550,dress_sleeveless_1JRG2R11OI,train
dress_sleeveless_2550,dress_sleeveless_3WRUJ9MZ4M,train
dress_sleeveless_2550,dress_sleeveless_UFKL3JB8P2,train
dress_sleeveless_2550,dress_sleeveless_R3OKOLESE3,train
dress_sleeveless_2550,dress_sleeveless_U706MPB50V,train
dress_sleeveless_2550,dress_sleeveless_H45DFWWNCV,train
dress_sleeveless_2550,dress_sleeveless_0ASU894TUI,train
dress_sleeveless_2550,dress_sleeveless_4ZAN5OM6FI,train
dress_sleeveless_2550,dress_sleeveless_UOZH0FMN2H,train
dress_sleeveless_2550,dress_sleeveless_T11NZMTTQ1,train
dress_sleeveless_2550,dress_sleeveless_OS8M1F6ZOB,train
dress_sleeveless_2550,dress_sleeveless_CAYSOXCGGL,train
dress_sleeveless_2550,dress_sleeveless_KLOJ5UPIR8,train
dress_sleeveless_2550,dress_sleeveless_BJ1DCT9886,train
dress_sleeveless_2550,dress_sleeveless_PUDPOZP6O8,train
dress_sleeveless_2550,dress_sleeveless_UY7HTDMLV8,train
dress_sleeveless_2550,dress_sleeveless_3H2Q8EMEMA,train
dress_sleeveless_2550,dress_sleeveless_SUUF4ZGZ6M,train
dress_sleeveless_2550,dress_sleeveless_69F37MA3MC,train
dress_sleeveless_2550,dress_sleeveless_39CY97F1JW,train
dress_sleeveless_2550,dress_sleeveless_I30TXDEFM6,train
dress_sleeveless_2550,dress_sleeveless_XGRB15CF94,train
dress_sleeveless_2550,dress_sleeveless_ELEIF7F2ET,train
dress_sleeveless_2550,dress_sleeveless_3FF5CA4AEP,train
dress_sleeveless_2550,dress_sleeveless_5P2YJKJI4Z,train
dress_sleeveless_2550,dress_sleeveless_12F4K8JGCX,train
dress_sleeveless_2550,dress_sleeveless_K92UKPVRHR,train
dress_sleeveless_2550,dress_sleeveless_1TXXQ82ASO,train
dress_sleeveless_2550,dress_sleeveless_5BIDTK101X,train
dress_sleeveless_2550,dress_sleeveless_XUD9G4ENNO,train
dress_sleeveless_2550,dress_sleeveless_PGSKJ2006I,train
dress_sleeveless_2550,dress_sleeveless_1NHRJV3NIF,train
dress_sleeveless_2550,dress_sleeveless_WYEV4Z6VP4,train
dress_sleeveless_2550,dress_sleeveless_D0KULNN12C,train
dress_sleeveless_2550,dress_sleeveless_W1KCW4NBFR,train
dress_sleeveless_2550,dress_sleeveless_BTZ1J866EI,train
dress_sleeveless_2550,dress_sleeveless_Z6S0EP8TDC,train
dress_sleeveless_2550,dress_sleeveless_9X9NWCW0UL,train
dress_sleeveless_2550,dress_sleeveless_A4MQVD4XSP,train
dress_sleeveless_2550,dress_sleeveless_EVQI6ZP8RI,train
dress_sleeveless_2550,dress_sleeveless_68P2BG9NWJ,train
dress_sleeveless_2550,dress_sleeveless_3M06WTKWFT,train
dress_sleeveless_2550,dress_sleeveless_SJGGVVRNMF,train
dress_sleeveless_2550,dress_sleeveless_0FWU87POG8,train
dress_sleeveless_2550,dress_sleeveless_GA1MOH0EDX,train
dress_sleeveless_2550,dress_sleeveless_SJN4QSO8EN,train
dress_sleeveless_2550,dress_sleeveless_ZA58AYXMLK,train
dress_sleeveless_2550,dress_sleeveless_KOPEYCC3JV,train
dress_sleeveless_2550,dress_sleeveless_N15J8DXU7Q,train
dress_sleeveless_2550,dress_sleeveless_D5FX89U14W,train
dress_sleeveless_2550,dress_sleeveless_TUP91FJVTD,train
dress_sleeveless_2550,dress_sleeveless_HFYB0PGEJY,train
dress_sleeveless_2550,dress_sleeveless_4AZ8Y19AHV,train
dress_sleeveless_2550,dress_sleeveless_JX4RHP7XHN,train
dress_sleeveless_2550,dress_sleeveless_Y1XCTHS0JG,train
dress_sleeveless_2550,dress_sleeveless_7UHHP9RPBG,train
dress_sleeveless_2550,dress_sleeveless_BDUOEDW2VT,train
dress_sleeveless_2550,dress_sleeveless_RWQ2D3W3XD,train
dress_sleeveless_2550,dress_sleeveless_4FQVX1RVDO,train
dress_sleeveless_2550,dress_sleeveless_ICB5OH8F9G,train
dress_sleeveless_2550,dress_sleeveless_FYBO68EA5S,train
dress_sleeveless_2550,dress_sleeveless_0P7AYZNMX5,train
dress_sleeveless_2550,dress_sleeveless_RNKAIWSU6F,train
dress_sleeveless_2550,dress_sleeveless_681A46LV60,train
dress_sleeveless_2550,dress_sleeveless_9EZR81I3T2,train
dress_sleeveless_2550,dress_sleeveless_55BYV50A12,train
dress_sleeveless_2550,dress_sleeveless_SKSF93GLZB,train
dress_sleeveless_2550,dress_sleeveless_N771DLAZJ6,train
dress_sleeveless_2550,dress_sleeveless_LI473W8C06,train
dress_sleeveless_2550,dress_sleeveless_9ZCQVFDS1H,train
dress_sleeveless_2550,dress_sleeveless_A0GJONCB44,train
dress_sleeveless_2550,dress_sleeveless_PASS26W15X,train
dress_sleeveless_2550,dress_sleeveless_NITDVPRL1C,train
dress_sleeveless_2550,dress_sleeveless_QHRV3ZB0XA,train
dress_sleeveless_2550,dress_sleeveless_XCKE8NYZ4L,train
dress_sleeveless_2550,dress_sleeveless_8DVL0HMMM6,train
dress_sleeveless_2550,dress_sleeveless_D7BRW03SAV,train
dress_sleeveless_2550,dress_sleeveless_CON28EYS9C,train
dress_sleeveless_2550,dress_sleeveless_ERIM1BZBOS,train
dress_sleeveless_2550,dress_sleeveless_UWD564GE1D,train
dress_sleeveless_2550,dress_sleeveless_K1TD4CNTOG,train
dress_sleeveless_2550,dress_sleeveless_9IRT6A0Z8L,train
dress_sleeveless_2550,dress_sleeveless_RESZBREQQD,train
dress_sleeveless_2550,dress_sleeveless_E8IBJX3HB2,train
dress_sleeveless_2550,dress_sleeveless_K6JHIII77J,train
dress_sleeveless_2550,dress_sleeveless_7CS9PNQSCX,train
dress_sleeveless_2550,dress_sleeveless_H28N8PS7OK,train
dress_sleeveless_2550,dress_sleeveless_C7WGKICW8E,train
dress_sleeveless_2550,dress_sleeveless_37WY11AF19,train
dress_sleeveless_2550,dress_sleeveless_71F0I1KKLI,train
dress_sleeveless_2550,dress_sleeveless_TD480OCAB8,train
dress_sleeveless_2550,dress_sleeveless_BPBL3CK679,train
dress_sleeveless_2550,dress_sleeveless_1X4YM5K6ZJ,train
dress_sleeveless_2550,dress_sleeveless_INHZ5GY03B,train
dress_sleeveless_2550,dress_sleeveless_7UK7HHLSTI,train
dress_sleeveless_2550,dress_sleeveless_E86GTNOG1M,train
dress_sleeveless_2550,dress_sleeveless_4WGCIBZ729,train
dress_sleeveless_2550,dress_sleeveless_PJ7SCAVF7H,train
dress_sleeveless_2550,dress_sleeveless_ZWTMFMHLC7,train
dress_sleeveless_2550,dress_sleeveless_8VE5JBFWC8,train
dress_sleeveless_2550,dress_sleeveless_EW3QDNIQNH,train
dress_sleeveless_2550,dress_sleeveless_494H68C4EK,train
dress_sleeveless_2550,dress_sleeveless_968MRUYOZ1,train
dress_sleeveless_2550,dress_sleeveless_17QGSXJ5YN,train
dress_sleeveless_2550,dress_sleeveless_8U71CXJOOE,train
dress_sleeveless_2550,dress_sleeveless_QXQNFMVNOB,train
dress_sleeveless_2550,dress_sleeveless_AV010HYPWV,train
dress_sleeveless_2550,dress_sleeveless_7A1SK5SJ9U,train
dress_sleeveless_2550,dress_sleeveless_KNYS9URG8D,train
dress_sleeveless_2550,dress_sleeveless_NJY9AOWBJD,train
dress_sleeveless_2550,dress_sleeveless_DU0A29N96B,train
dress_sleeveless_2550,dress_sleeveless_2WE6AYMTOA,train
dress_sleeveless_2550,dress_sleeveless_JH1KVTGOEA,train
dress_sleeveless_2550,dress_sleeveless_1E4X9PLKAX,train
dress_sleeveless_2550,dress_sleeveless_1UBK4BHWQL,train
dress_sleeveless_2550,dress_sleeveless_AJOWEOKRZU,train
dress_sleeveless_2550,dress_sleeveless_ZG2ZYZZWU6,train
dress_sleeveless_2550,dress_sleeveless_D1TVHAO9O5,train
dress_sleeveless_2550,dress_sleeveless_XMVTPI1MSM,train
dress_sleeveless_2550,dress_sleeveless_F5BXEW0MSN,train
dress_sleeveless_2550,dress_sleeveless_71PEP0P9HG,train
dress_sleeveless_2550,dress_sleeveless_R5CUSBME5H,train
dress_sleeveless_2550,dress_sleeveless_MQK6CYM17U,train
dress_sleeveless_2550,dress_sleeveless_ZIP6O6XPCO,train
dress_sleeveless_2550,dress_sleeveless_LR4MLAMIMU,train
dress_sleeveless_2550,dress_sleeveless_E9V3KZZFDX,train
dress_sleeveless_2550,dress_sleeveless_WIT8ZPVTDB,train
dress_sleeveless_2550,dress_sleeveless_QT4W3DVHIH,train
dress_sleeveless_2550,dress_sleeveless_P67NSA2F4P,train
dress_sleeveless_2550,dress_sleeveless_60P90KV3ZJ,train
dress_sleeveless_2550,dress_sleeveless_8GQCDFS0X3,train
dress_sleeveless_2550,dress_sleeveless_WK1MPFTIPH,train
dress_sleeveless_2550,dress_sleeveless_SG5R58LZ4R,train
dress_sleeveless_2550,dress_sleeveless_O7XVX1TO9C,train
dress_sleeveless_2550,dress_sleeveless_DSNJPIJ75V,train
dress_sleeveless_2550,dress_sleeveless_HQG75OKN3L,train
dress_sleeveless_2550,dress_sleeveless_G90MGVWETR,train
dress_sleeveless_2550,dress_sleeveless_OT4MWH0NWU,train
dress_sleeveless_2550,dress_sleeveless_EO2T6B3XWF,train
dress_sleeveless_2550,dress_sleeveless_8MEOM2GZSP,train
dress_sleeveless_2550,dress_sleeveless_4KHRFG8H5X,train
dress_sleeveless_2550,dress_sleeveless_UTEZ75WYLE,train
dress_sleeveless_2550,dress_sleeveless_U1E4ARIF8G,train
dress_sleeveless_2550,dress_sleeveless_BZ1L9P1J6R,train
dress_sleeveless_2550,dress_sleeveless_Q81K479ADF,train
dress_sleeveless_2550,dress_sleeveless_TN4QL1CK5F,train
dress_sleeveless_2550,dress_sleeveless_WGKT1MVBNE,train
dress_sleeveless_2550,dress_sleeveless_7NPF6TXWRG,train
dress_sleeveless_2550,dress_sleeveless_E0ZB275G02,train
dress_sleeveless_2550,dress_sleeveless_XEGFBPW6L7,train
dress_sleeveless_2550,dress_sleeveless_R5HPT4OP23,train
dress_sleeveless_2550,dress_sleeveless_KD5ZWSVRB9,train
dress_sleeveless_2550,dress_sleeveless_A0CJZMLGO5,train
dress_sleeveless_2550,dress_sleeveless_BQ9VRIVT7U,train
dress_sleeveless_2550,dress_sleeveless_L2MBNTHIBF,train
dress_sleeveless_2550,dress_sleeveless_G768PUCOPK,train
